130, 47665.077399
131, 47665.110896
132, 47665.144092
133, 47665.178345
134, 47665.212223
135, 47665.245639
136, 47665.278506
137, 47665.311989
138, 47665.346766
139, 47665.379605
140, 47665.413070
141, 47665.446723
142, 47665.480088
143, 47665.513576
144, 47665.547371
145, 47665.580995
146, 47665.614713
147, 47665.648448
148, 47665.681619
149, 47665.716777
150, 47665.749319
151, 47665.784723
152, 47665.816438
153, 47665.850142
154, 47665.883268
155, 47665.917241
156, 47665.952707
157, 47665.984696
158, 47666.017658
159, 47666.052151
160, 47666.084886
161, 47666.118873
162, 47666.152715
163, 47666.185621
164, 47666.219672
165, 47666.253081
166, 47666.287053
167, 47666.320264
168, 47666.354112
169, 47666.387355
170, 47666.421306
171, 47666.454828
172, 47666.488592
173, 47666.521666
174, 47666.554995
175, 47666.589111
176, 47666.622714
177, 47666.656936
178, 47666.689503
179, 47666.723715
180, 47666.757384
181, 47666.791009
182, 47666.824369
183, 47666.857638
184, 47666.891674
185, 47666.925874
186, 47666.959798
187, 47666.992273
188, 47667.025475
189, 47667.059150
190, 47667.092891
191, 47667.126147
192, 47667.160150
193, 47667.193441
194, 47667.228198
195, 47667.260800
196, 47667.294132
197, 47667.327907
198, 47667.362082
199, 47667.395849
200, 47667.429039
201, 47667.462202
202, 47667.496729
203, 47667.530146
204, 47667.563343
205, 47667.598687
206, 47667.630317
207, 47667.663764
208, 47667.697609
209, 47667.731489
210, 47667.764658
211, 47667.799019
212, 47667.832073
213, 47667.866179
214, 47667.899095
215, 47667.932748
216, 47667.966434
217, 47668.000603
218, 47668.033864
219, 47668.067159
220, 47668.100782
221, 47668.134819
222, 47668.168714
223, 47668.201676
224, 47668.234876
225, 47668.269169
226, 47668.302156
227, 47668.336290
228, 47668.369703
229, 47668.402934
230, 47668.436677
231, 47668.470685
232, 47668.504778
233, 47668.538020
234, 47668.571445
235, 47668.605195
236, 47668.637934
237, 47668.671896
238, 47668.705554
239, 47668.739928
240, 47668.772796
241, 47668.806493
242, 47668.839933
243, 47668.873536
244, 47668.908355
245, 47668.940903
246, 47668.974046
247, 47669.009571
248, 47669.041472
249, 47669.075372
250, 47669.108659
251, 47669.142202
252, 47669.176065
253, 47669.209890
254, 47669.242769
255, 47669.276671
256, 47669.311174
257, 47669.345057
258, 47669.345801
259, 47669.377310
260, 47669.411027
261, 47669.445041
262, 47669.478351
263, 47669.512996
264, 47669.545420
265, 47669.578806
266, 47669.612428
267, 47669.645904
268, 47669.679663
269, 47669.713261
270, 47669.746858
271, 47669.780699
272, 47669.813917
273, 47669.848697
274, 47669.881106
275, 47669.915800
276, 47669.948524
277, 47669.982577
278, 47670.017066
279, 47670.050001
280, 47670.084285
281, 47670.116733
282, 47670.150010
283, 47670.183581
284, 47670.217123
285, 47670.251222
286, 47670.284500
287, 47670.318170
288, 47670.351509
289, 47670.385644
290, 47670.418734
291, 47670.452407
292, 47670.486746
293, 47670.519624
294, 47670.553413
295, 47670.586944
296, 47670.620594
297, 47670.653808
298, 47670.687767
299, 47670.721718
300, 47670.754898
301, 47670.788682
302, 47670.822907
303, 47670.857062
304, 47670.890059
305, 47670.923599
306, 47670.957818
307, 47670.991750
308, 47671.024829
309, 47671.058223
310, 47671.093079
311, 47671.124554
312, 47671.157893
313, 47671.191366
314, 47671.224957
315, 47671.259802
316, 47671.292719
317, 47671.326536
318, 47671.360161
319, 47671.393511
320, 47671.426978
321, 47671.460462
322, 47671.494385
323, 47671.527780
324, 47671.560979
325, 47671.594734
326, 47671.629099
327, 47671.662897
328, 47671.695399
329, 47671.729299
330, 47671.762768
331, 47671.796792
332, 47671.830217
333, 47671.863441
334, 47671.897470
335, 47671.931429
336, 47671.965081
337, 47671.998192
338, 47672.031395
339, 47672.065185
340, 47672.098987
341, 47672.132941
342, 47672.166604
343, 47672.200034
344, 47672.233000
345, 47672.266759
346, 47672.300280
347, 47672.334278
348, 47672.368533
349, 47672.401570
350, 47672.435422
351, 47672.469144
352, 47672.502236
353, 47672.535430
354, 47672.570808
355, 47672.602942
356, 47672.639414
357, 47672.671070
358, 47672.703277
359, 47672.737387
360, 47672.770826
361, 47672.804110
362, 47672.837954
363, 47672.872850
364, 47672.905854
365, 47672.938753
366, 47672.972837
367, 47673.006665
368, 47673.040097
369, 47673.073623
370, 47673.107289
371, 47673.142507
372, 47673.175129
373, 47673.207549
374, 47673.242111
375, 47673.275020
376, 47673.308790
377, 47673.341975
378, 47673.376642
379, 47673.409130
380, 47673.442717
381, 47673.476432
382, 47673.509659
383, 47673.544116
384, 47673.576958
385, 47673.611105
386, 47673.644768
387, 47673.678088
388, 47673.712783
389, 47673.745348
390, 47673.778572
